465,,@sa_vadorr هذا الولد حلو
466,,@sa_vadorr اول شي مساء الخير على الجميع المثل يقول اللي يطلع من داره يقل مقداره يازين بلادي 🇶🇦 ضامنه حقوق الجميع سواء رجل أو مره الله لايغير علينا الحمدلله عايشين مرتاحين احسن من غيرنا الله لايغير علينا كلامكم ماله معنى والله مافي احلى من قطر إذا الإنسان عاش في ديره ميهب ديرته بيرتاح !!
467,,@sa_vadorr بتاكلين تراب ابشرش🤣🤣🤣
468,,@sa_vadorr كيفك اخوي انت حر في تصرفاتك.. بس ايش دخل النساء في موضوعك اخي المسلم
469,,@sa_vadorr من زين شعرج مطلعته والله يازين الشيله بس صج ستر للقرعان 🙂
470,,@sa_vadorr هههه الحين انتي شارده عشان تغسلين وجههج ليش ماكان عندكم ماي 🤣🤣
471,,@sa_vadorr @mmsfti ودك تنتاكين عادي قولي مايحتاج صراخ
472,,@sa_vadorr صرتي ضحيتهم ي عايشه ولكن احفظي الله يحفظك وتأكدو ي اغبياء أن الدنيا زايله والمصير الأبدي جنة الخلد ام نار وقودها الناس والحجاره يالله اكفنا شر هذي الاشكال ورد عايشه رد جميل
473,,@sa_vadorr تف عليكم واشكالكم الوقحه كل إللى يشجعونهم وربي كرهين بكره يصير لك شي او مرميه بشارع هم اول من بيضحكون عليك وقحين لدرجة الجنون باذن الله ترجعين ياعايشه لأن المصير في بلاد الغرب مخيف جدا وليش هذولي اللى يشجعون ما انقلعو قبل تف عليكم واشكالكم والحمد لله الذي عافانا مما ابتلاكم به
474,,@sa_vadorr خلاص أنتي طقيتي .. ما اهتميتي في امس ولا أبوس بتهتمين في من اللحين ؟ الغبي اللي بيصدق ان أنتي اللحين مستانسه ، قسم بالله كل ليله تفكرين في امس وابوس
475,,@sa_vadorr مشاكل اسريه مالوم الدوله فيها .. ممكن الانسان الواعي يتفاهم ويا اهله ويدخل حد بينهم .. لكن ما اتخلى عن حجابي وستري واستنجد باللي اصلاً هم اساس العنف و التفكك الاسري .. فلندن الحين يقتلون الانسان او يسرقونه جدام الشرطه ومحد مفتكر فيه بيفتكرون فيني انا وهلي بالعقل ...
476,,@sa_vadorr الحمد لله الذي عافانا مما ابتلاك به وفضلني على كثير ممن خلق تفضيلا ، نحن نُسال والله لا يسال ، اذا اراد الله ان المراه تحت امر الرجل فما لها الا السمع والطاعة بما يرض الله وكذلك العكس صحيح وحياتنا ليست لنا بل لله سبحانه وتعالى.
477,,"@sa_vadorr انا في كلام بخاطري واحس ابي اقوله، ومب بس لج حق كل وحده طلعت وطلبت لجوء، انا مب ضد انكم تطلبون لجوء لان الصراحه محد يعرف بالمعاناه الي تعيشونها في بلدكم ومع اهلكم، فبالعكس قد يكون اللجوء هو الحل بالنسبه لكم واريح لكم

لكن الي فخاطري، ان ليش تتكلمون عن حقوق المرأه القطريه"
478,,@sa_vadorr شكلة زاد السعر على الطلب 🔞👍
479,,@sa_vadorr @M_AlSanadi نعم من يبتعد عن أهله واهمهم والديه ووطنه لا بد من يوم ان يتالم حتى فراق الحياة ومن الان وحتى ألمك سوف تنعمين مده لنصف  مابقي من عمرك
480,,@sa_vadorr @whatthehend تكفين ردي علي على خاص ضروري حبيبتي
481,,@sa_vadorr متخلفه
482,,@sa_vadorr انتي ليش متضايقة من القانون؟ انتي خلصتي
483,,@sa_vadorr @_ffattmaa_ عيشي لمدة سنة بالطول والعرض بعد السنة بعد ما يوقفون الراتب والسكن سولفي علينا بتجربتك لا تنسين 🙂
484,,@sa_vadorr @Free_Energy85 معليكي منهم
485,,@sa_vadorrالله يرحم حال امك ويجعل لها منك مخرج
486,,@sa_vadorr اهنيك على فكرك الراقي وعلى نضجك 🌹🌹🌹
487,,@sa_vadorr Me @ you
488,,@sa_vadorr ان شالله يجبونك الرجال سحب بقصتك
489,,@sa_vadorr @M_AlSanadi 😂😂😂
490,,@sa_vadorr كل هذا عشان خلع الحجاب والتفصخ 😂😂😂😂
491,,@sa_vadorr @mun_5010
492,,@sa_vadorr أستغفر الله العظيم من كل ذنب                         طاعة الله ورسوله فيما أمرا به ونهبا عنه فيها النجاة والفلاح في الدنبا والأخرة         وقرن في بيوتكن                 هذا فيه حفاظ وكرامة  وأمان للمرأة المسلمة        فأنت بلا شك تعيشين حالة حرمان  من هذه النعم
493,,"@sa_vadorr في ""امريكا""و ""بريطانيا"" في هروب من قبل الأطفال والمراهقين وهذا هم عندهم قوانين وحقوق على كلامك بسالك يالمتعلمه منظمة حقوق الإنسان والأمم المتحدة شنو سوت حق المسلمين اللي قاعدين يموتون ويحترقون هل تعتقدين انه الحقوق اللي تم سنها من قبلهم قوانين فعليه؟؟ هي صوريه للمسلمين وفعليه لهم"
494,,"@sa_vadorr @hissabr عدد ""الأطفال"" أو المراهقين اللي يشردون من اهاليهم في بريطانيا 🤗 خل يلقون لهم حل قبل لايجون عندنا يالمتعلمه اتوقع بريطانيا حاطه لهم ""حقوق"" وأليه ومع ذلك هم فيهم الخلل لانه مايعرفون مصلحتهم وين لما ام أو أب يمنعونهم من شي https://t.co/T2ybB9vr11"
495,,@sa_vadorr واضح من وجهج انج متعنفة ماشاء الله وين الكدمات وين اثار الضرب مافي اي تشوه ومن كل تغريداتج واضح ان التعنيف اهلي مايخلوني اطلع اهلي مايخلوني اشوف رفيجاتي اهلي جابريني على الحجاب! يعني هاي كله مب تنمر ولا تعتيف
496,,@sa_vadorr نسأل الله ان يهديها .. هذي ضيعت الطريق .. مشكلة بعض الروايات الخياليه في سن المراهقه هذي نتيجته .
497,,@sa_vadorr الان انت تعيشي المراهقه سوف يأتي يوم وتعرفى كم كنت مغفله وساذجه
498,,@sa_vadorr هذا نهايتج بالاخير بشوارعهم هايته ☹️لا حوله ولا قوة الا بالله https://t.co/WuPsEbDc93
499,,"@sa_vadorr أنتِ كاذبة وعلى ضلال، تعادين الإسلام بتشريعاته وليس العنف، والدليل أنك فخورة بتمردك الباطل وسعيدة بفجورك القبيح!
لو كنت باحثة عن حقك في الحياة -بطريقتك الخاطئة- التزمتِ بحجابك، وحافظتِ على دينك وعاداتك، فلا تعارض بين سبل الحياة والتزام الدين.
ولا تتكلمي بلسان #القطريات فأنتِ #عار"
500,,@sa_vadorr سؤال انتي ملحده ؟
501,,@sa_vadorr هاذي الحين معنفه 😳 ؟؟
502,,@sa_vadorr اللي فهمناه انك تعرضتي للعنف واشتكيتي على اهلك وما انصفتك دولتك اتعرفين ليش ؟ لانها تعلم انك المخطئة في حق اسرتك وحتى بعد هروبك اسأت لاسرتك بانتقادهم المتكرر في تويتر يا عاشه عيشي حياتك واتركيهم بحالهم يكفي ما سببتيه لهم من حزن وفضايح .
503,,@sa_vadorr حسبي الله عليج. خلي التحضر ينفعج
504,,"@sa_vadorr @__8jx اين شرفك العفيف وعروبتك الاصيله 
ام انكي فضلتي الدعاره والضياع 
على الشرف والعروبه"
505,,@sa_vadorr السالفة ومافيها فيك دودة لا فكرتي بهلك ولابسمعتك فضلتي التبرج والسفور على العفة والستر استمري بلي انتي فيه عافانا الله نهاية امثالك معروفة اما نادلة في بار او طرارة
506,,@sa_vadorr انتي اقل من ان اي حد يلاحقك
507,,@sa_vadorr @ArabianDalal أول شي جدا تافهه طموحاتك عندي طموحات اعلى اكثر من اني اخذ قهوه ولا اطلع مع البنات بدون اذن مع العلم اخواني حتى يسأذنون (طموح العائلة السند طموح اذا حزنتي فيه احد يواسيك اذا طحتي فيه احد اصلا مايخلي لك مجال تطيحين وتحتاجين غرباء !)
508,,@sa_vadorr https://t.co/1pL3GWP124
509,,@sa_vadorr حقوقك ف بلادك وكل مواطن اخ واخت لك ومطالبك بين هلالين الدوله شارعتهم (القانون) يحفظ لك كرامتك وانتقادك للقوانيين لم تشرع لك انتي بذاتك سنة لناولغيرنا ف الجهال وغير المدرك حطي دولتك خط احمربوسط صدرك واستعدي لاهل الباطل واستغلالهم لك بحجة الحق والاخوه انتبهي والكل سئ بمن حولك حاليآ
510,,@sa_vadorr https://t.co/EeOQfe60rf
511,,@sa_vadorr @DeQatar انتو اللي مشوهين فكرة الخليج والعرب ومخلين الموضوع كبير واجرامي واحنا ناس دارسين وفاهمين نقدر نتكلم عن نسب الإجرام والاضطهاد الأسري في  الغرب ويعانون اكثر منج بعد (من نسب اجرامهم ومشاكلهم ) من جميع النواحي حتى الاضطهاد الأسري.. ف تعالجي انتي لان واضح تبين تنتقمين بس
512,,@sa_vadorr ( كَمَثَلِ الشَّيْطَانِ إِذْ قَالَ لِلإنْسَانِ اكْفُرْ فَلَمَّا كَفَرَ قَالَ إِنِّي بَرِيءٌ مِنْكَ إِنِّي أَخَافُ اللَّهَ رَبَّ الْعَالَمِينَ ) هذا وضع الي حرضك ووضعك مع الي تحرضينهم لو انتي فعلًا مقتنعه بالي تسوينه ليه تبين حشد ولا انتي مطالبه تكونين جماعه كقربان او دفعة اولى؟
513,,@sa_vadorr 🌹🌹
514,,@sa_vadorr ❤
515,,@sa_vadorr رب يوم بكينا منه فلما انقضى بكينا عليه سوف تعيشى بعض الايام بهذه الحريه الوهميه ولكن عند اول عقبة سوف تر اجعى حسابتك سوف تعودى عاجلا اواجلا لكن السؤال هل سيقبلك مجتمعك
516,,"@sa_vadorr تمسك إن ظفرت بذيل حر ..
فإن الحر في الدنيا قليل👌"
517,,@sa_vadorr So sexy
518,,@sa_vadorr الحرية في هذا الزمن هو الانفلات من القيم الدينية و نلاحظ أو ما يفعله المتحررون يشربون الخمر و يتعرون و كذلك الملحدين يشتمون دينهم .. و اخص المسلمين فاقدي الشخصية و الهوية اصبحوا ملكيين اكثر من الملك حتى الملحدين الحقيقيين لا يتعرضون للأديان
519,,@sa_vadorr حتى المشط ماعطوك تسرحين شعرك يالبخل الغرب على الأقل عندنا كان عندك مشط تسرحين كشتك 🤭😛😂
520,,@sa_vadorr الدوله عمرها ما اقمعت حد كنا نمشي على العادات والتقاليد والدوله في تطور وازدهار اخر القرارت للي مثلج تبيها اصدار ليسن بدون موافقة ولي امر وانا كإمرأه ضد هالشي مع ان عندي ليسن لكن خذته بموافقة زوجي وابوي .. حقوقنا كنساء موجوده مادري انتوا شتبون بالضبط https://t.co/Kaaec5TXJf
521,,"@sa_vadorr من كثر عدم ثقتك في نفسك يا مسكينه (وانا اقول مسكينه من جد مااتطنز )
صورتك فالبايو فوتوشوب وميكاب والصوره الي حاطتها هنا☝🏼ابيض واسود 
مسكينه تبين تعرضين جمالك ؟؟؟؟
تراك في اي مجتمع ممكن تلقين من يشاهدك جميله قبل مايحصلك والا بعدها ماينظر الا لاخلاقك واظنك هنا فقط تحتاجين تجميل"
522,,RT @sa_vadorr: @DeQatar على فكرة، كل خليجية انقبل لجوئها وبدون ادله وبدون ما يتكلمون في تويتر، لانه الدول تعرف انه الخليج يقتل بناته اذا رج…
523,,@sa_vadorr @bad18777 شكرا لك ❤️❤️❤️❤️❤️❤️
524,,"@sa_vadorr والله محد درى عنج يالسلق 
لاحتي ولاجيتي 
الا تبي تشتهر بالقوة 
نهايتج تشتغلين خدامه في البيوت
والله انج عار على نفسج اولآ
وعلى الي يأيدج ثانيآ"
525,,@sa_vadorr عاشو خدامات اوربا
526,,@sa_vadorr في أللجظه الي بتكونين صادقه مع نفسك يتعرفين قيمه هلك الله يهديك
527,,@sa_vadorr ليت عقلك كان بجمال وجهك الآن أنت خنجر يطعن في قلوب أهلك وسبب في كسر رؤوس عائلتك إن كنت ترين أنهم يستحقون ذلك فأنت حره فيما تفعلين !!! الله غالب على أمره
528,,"@sa_vadorr من أجل التفاهات ...

كذبت وأسأتي في حق من تعلمتي وترعرعتي على نفتها (الحبيبة قطر)
جاحدة في حق من له الفضل بوجودك في هذه الدنيا (والديكِ)
وقبل هذا كله عصيتي خالقك 

هداكِ الله"
529,,@sa_vadorr يا عاشه انا اعيش في اسرة كل شي ممنوع  ولكن لا اشعر بمعاناة ان حقوقي مسلوبة  ، احب اسرتي واحب بلدي قطر والله احلى بلد ولا افكر بالهرب من اجل  حقوق تافهة ما دمت استطيع ان اعيش واكون سعيدة بدونها .
530,,@sa_vadorr صحيح نعيشها من دون اختيار 🙌 الله المستعان
531,,@sa_vadorr بعييييدا عن كل شي انتِ جميييييله جدااا 🥺🥺💗💗💗💗💗💗💗💗💗
532,,@sa_vadorr اللهم لا شماته
533,,@sa_vadorr الي واثق من نفسه وحقه مايتجرد من هويته، ودينه.عشان يلم حوله شرذمة تبي (الحياة البهيمية) تحت مسمى الحرية . البهايم الي يعيشون بدون قانون .
534,,@sa_vadorr الي صج عنده قضيه ورساله مايشرد ويتكلم من ورا الشاشات لو صج عندج قضيه وحقوق مسلوبه،جان قعدتي ودافعتي عن قضيتج الفسطينين ماشردوا وهم اكبر قضيه ف العالم،ماتحركوا من اراضيهم لان مؤمنين بالي يبونه ويقيسي عليهم،يا ام صوت يا المعنفه.الحمد لله الذي عافانا مما بتلاج .
535,,@sa_vadorr شكلك ندمانه وترغبين بالعوده بعدما عشت في وهم واحلام، اكتشفتي انه كان كابوس.
536,,"@sa_vadorr في اشكاليه في كلامك وهي مصطلح الاخلاقيات

 من وين نستمدها ؟
في كل النظريات والتشريعات والمصادر تشوف السرقه والقتل شي مشروع حسب وجهة نطر معينه

اذا ما حددنا مصدر هالاخلاقيات بتعم الفوضى في العالم
وما اعتقد في حد اعلم بالاخلاقيات اللي تناسب البشر اكثر من اللي خلقنا"
537,,@sa_vadorr للاسف كل التغريدات تعيسة جدا ومسيئة المفروض تحترمون قرارها هي اطلعت كيفها هي الي بتعيش واكيدمرتبة حياتها اما مشاكلها مع اهلها ف البيوت اسرار محد يقدر يجزم من الصح او الغلط ان كانت مظلومه فالله ينصرها وان كانت غير ذالك نسال الله لها الهداية والصواب
538,,@sa_vadorr سكري حسابك  سكري حسابك تكفيين فضحتينا حال المغرد القطري الي يؤمن بالراي والراي الاخر خهههههههههههه
539,,@sa_vadorr ههههه
540,,@sa_vadorr الله المستعان
541,,"@sa_vadorr @pivrc هذا البنت مسكينة ....تعرضت لغزو فكر نسوي بمواقع التواصل ..ظاهره الحقوق وباطنه ...الالحاد والشذوذ ... 

نصيحة ...اعملوا حملات توعية للبنات بالمدارس والكليات ...بخطر الفكر النسوي والحركات النسوية ... 

لا تنشغلون باللي هربوا ....المهم اللي ليسا موجودين .ما صابهم الوباء النسوي ."
542,,"@sa_vadorr لو فعلا تهمكم ""حقوق المرأة القطريه"" كما تدعون لن تفعلوا ما فعلتموه! انتم بالواقع سبب لسلب حقوقنا (إن حصل)!! إفعلوا ما شئتم بعيدا عنا و قفوا التحريض و فرض أيديولوجيتكم المريضة!! لكم دينكم و لي دين! stop saying you are our voice we can all speak up for our selves!"
543,,@sa_vadorr لان مايستحقون قبيلة قحطان العز انج اتدنسين اسمهم كنتي تقدرين تكتفين باللجوء هذا لو فعلاً انتي معنفه لكنج سعيتي ورى الشهره واللي ممكن تعرض حياتج للخطر وبعتي اللي المفرووض يكونون اغلى الناس على قلبج هلج وتنكرتي لوطنج وحولتيهم شياطين وتبينا انصدقج؟ اذا انتي سهله لاتفكرين الكل نفسج
544,,@sa_vadorr بالعكس اهلك وانا ماعرفهم ادري ان ربي يحبهم واختارج تكونين بنتهم عشان يبتليهم ..والله مايبتلي الا اللي يحبه ، لكن انتي ياللي مخليه العنف شماعه حق متطلباتج والناس كلها كاشفتج لان الهروب من العنف حاجه والتشهير باسم العايله حاجه اخرى وهذا يعد خبث
545,,"@sa_vadorr انتي تكلمي ودافعي عن شاكلتج اللي مخليه ""العنف"" شماعه للافعالها ولغدرها في وطنها بالعكس وطن تخزجتي منه سليمه معافاه الصحه مجان الدراسه مجان الكهربا والما مجان يستحق هالوقاحه كلها؟؟؟؟؟!"
546,,@sa_vadorr كذابه انا بنت قطريه وحقوقي احسن من حقوقج لو كان عندج الجواز الامريكي حتى مب البريطاني..والاسلام فظلني وعزني واكرمني بان الجنه تحت قدمي وفي قطر بالذات البنت مصدقه على الرجل في مراكز الشرطه ولايوجد معاناه بل انتي متمرده ويجب ان تتحدثي عن فئة التي تشبهك وهي فئة المصيده
547,,@sa_vadorr اتمنى من كل قلبي ان تخرجي من هذه الدوامة و تقلبي   الصفحة لترجعي لحضن اهلك....و اطلب من اهلك مساعدتك فعلا ؛ بالحكمة و المحبة و الاحتواء و نسيان كل ما حصل .... ⁦❤️⁩⁦❤️⁩⁦❤️⁩  لاني مؤمنة جدا  ان مجرى حياتنا ممكن ان يتغير بكلمات  صادقة تحمل  أسمى معاني الحب و الرحمة
548,,@sa_vadorr واذا خلعتي الحجاب لاستعطاف الغرب او من شي في نفسك لماذا تقارنين نفسك بالعايله الحاكمه فهم بشر مثلك يخطئون ولكن من يلومك يلوم توجهاتك النسويه التي لاتمد بالقطريات بصله بل بالخسيسات ناكرات المعروف
549,,@sa_vadorr ولنقل بانك فعلاً معنفه ، مابال الاعلام واطلاق الهشتاقات ؟ضد الدوله في هذا الوقت الحساس ، واي معنفه يكفيها اللجوء فقط بدون تعريض حياتها للخطر الا امثالك اللذين يريدون استعطاف الناس من خلال شماعة العنف الاسري والذي حتما لايخلو بيت منه ولم نرى اضلع مكسوره فيك بل راينا بجاحه وغطرسه
550,,@sa_vadorr ونظرتج السليطه وشلون قطيتي الحجاب ومفتخره وانتي من عايله طاهره ياكدلنا شلون انتي مب مقتنعه في الدين وياكذلنا انج ماكنتي معنفه بل مرفهه وتريدين المزيد، خططتي بعد التخرج وبعجرفه ترك كل مايمذ الدين بصله وجعلتي من التعنيف شماعه لاثبات رغباتك اللا محدوده مما ياكدلي بالفعل بانك مرفهه
551,,@sa_vadorr اللهم احرق كل من أيدها بنار الدنيا قبل الآخرة تؤيدون مرتدة
552,,@sa_vadorr وانتي طلعتي في الاعلام مثل ماغيرج من النسويات الحقوقيات الجاحدين للوطن والاهل باسم التعنيف وهم اقصى طموحهم ليسن بدون اذن الوالد و تسكن بنفسها وتسافر بدون اذن محرم اي مايخالف الشريعه والدين ، لاتنطين باسم المسلمين ولا اسمحلج تتكلمين باسم العفيفات القطريات يالمصيده .
553,,@sa_vadorr طيب  سويتي الي تبغينه اوكي الان عيشي حياتك بهدوء بدون مسرحية التبرير ذي
554,,"@sa_vadorr من يحب وطنه لايتنكر له باطلاق الهشتاقات لاتناقضين نفسج ، ٢٢ سنه هل قطر يعيشون اكرم حياه واذا انتي متسلطه ""نسويه"" يابلفيت ماتعترفين بشريعة ان الرجال قوامون على النساء ترى هذا كلام ربي اذا والدوله تمشي على الشريعه اللي عزتنا وذلتج في الخارج"
555,,@sa_vadorr الله يصلحك يعني أنتِ شاردة علشان تطلعين في الجزيرة أول مرة أشوف واحدة تتمنى يشهرون فيها ويتكلمون عنها
556,,@sa_vadorr https://t.co/uJKCMP17zw
557,,@sa_vadorr مهما حصل معك ....ما كان يجب ان تفعلي ما فعلتي باهلك ...... هرب و تشهير يؤذيك اكثر مما يخدمك 💔💔💔
558,,@sa_vadorr https://t.co/tYltBTtzHR
559,,@sa_vadorr ولو كنتي فعلاً ضعيفه ومعنفه بيكون بس لانج سهلة الصيد واصطادوج يالضحيه انتي فعلاً ضحيه والدراما اللي تسوينها كلنا كاشفينها ومرينا باللي امر من اللي ذكرتيه لكن ماخذلنا اهلنا ولا بلادنا وسبحان الله يطبلون لج حثاله نفسج ولا اللي فيهم خير مايتنكرون كرم ارضهم ويطلقون هشتاقات يالعميله
560,,@sa_vadorr تخيلي لو تنكرين فضل من ربوج وقامو فيج واعتنوا فيج ..(( وبالوالدين احسانا )) هذا جزا اللي قامت فييج؟ انا مارح اتكلم عن مصيرج المستقبلي لان الله ذكر جزاء الوالدين قي الدنيا قبل الاخره بتحصلينه ولكن مسلسل التعنيف مايمشي علينا خصوصاً انج سليطة لسان تنكرتي حق هلج
561,,@sa_vadorr @M_AlSanadi مردج بتعودين مذلوله مهانه. من اللي شفتيه. عند الغرب
562,,"@sa_vadorr و لو فرض قانون شديد للمعنفات 
حينها سنجد بعض الفتيات يقولون ""ابوي و امي يعاملوني من غير نفس ، نبي قانون عشان يعاملوني بنفس""
والدولة ستدور في دوامة مشاكل أسرية لا يحلها قانون ..
الحل ايواء المعنفة مع السماح لها بممارسة حياتها .
او تحريرها ان كان لديها دخل مادي"
563,,@sa_vadorr ما تعانين منه يبدو انه مشاكل اسرية صعب علاجها بالقانون لو نظرتي للأمر بموضوعية و ربما فعلاً يعاني منه الكثير من الفتيات و لكن لا يوجد قانون يدخل المنزل و يعيش مع المعنفة و أسرتها
564,,"@sa_vadorr المشاكل الأسرية حتى لو لها قانون لا يمكن تطبيقها داخل البيت ..
انا معاج لو لجأت البنت للدولة ان توفر لها الدولة مأوى هذا شيئ جيد ..
رخصة القيادة و غيره رتوش لن تحل المشكلة الاساسية
وهي استحالة التعايش بين المعنف و الاسرة"
565,,"@sa_vadorr تخيلي ان الدولة حاسبت الاب و الام الذين يعنفون بناتهم مثلاً و كان ذلك رادعاً ....
بعد العقوبة هل تستطيع البنت تعيش مع اباها وامها الذين عاقبتهم الدولة بسببها بأطمئنان و راحة نفسية 
حتى لو توقف العنف الحياة نفسياً ستكون جحيم"
566,,"@sa_vadorr سلفادور .. ارجو الرد بمنطقية .
كيف تعاقب الدولة الاب و الام الذين يعنفون بناتهم
هل تسجنهم من سيربي الاطفال ؟
هل تسمح للبنت بالعيش منفردة كيف تصرف على نفسها ؟
الحل الوحيد اذاً هو ان تعيش المعنفة في مأوى خاص بالدولة"
567,,"@sa_vadorr عن النبيَّ ﷺ قَالَ: إِنَّ اللَّهَ رَفِيقٌ يُحِبُّ الرِّفقَ، وَيُعْطِي على الرِّفق ما لا يُعطي عَلى العُنفِ، وَما لا يُعْطِي عَلى مَا سِوَاهُ رواه مسلم.
وايضا عن النبيَّ ﷺ قَالَ: إِنَّ الرِّفقَ لا يَكُونُ في شيءٍ إِلَّا زَانَهُ، وَلا يُنْزَعُ مِنْ شَيءٍ إِلَّا شَانَهُ رواه مسلم."
568,,@sa_vadorr تطالبين بحقوق المرأه من دوله استعمرت اغلب دول العالم ودوله حرمت الشعب الفلسطيني من حقه من وعد بلفور الى يومنا هذا وتشارك بالقتل بالعراق وبأفغانستان ومنهم النساء اللي تطالبين بحقوقهم من ارضهم وانتي مصدقتهم ومصدقه قوانينهم قطر مافعلت كذا يامتعلمه هذه مافعله الأنجليز أصاحب حقوقهم
569,,@sa_vadorr ممكن اعرف كيف وصلتي لهلمرحله
570,,@sa_vadorr وسخه لو تخافين ربج مانزعتي حجابج وحتى في قطر البنت النظيفه الاهل يعطونها الثقه والحريه في حدود الشرع يا وسخه حتى خدامتنا شردت في لندن انتي والخدامه بنفس المستوى الحين ياوسخه
571,,@sa_vadorr @Nourah_QAUK على كل حال انتي مثل الشي النجسسس وراح ، ولكن نطلب من الله ان يلطف بقلب امك ، اما انتي تفله بحجم الأرض عليك ٩ شهور ليتها دفنتك فيها وليتها ماتعبت وسهرت  عشان وحده عقليتها ساذجه والقامعه في مهبط المتخلفين مثل أمثالها ، لكن اما انتي مب خساره قلعة والى الجحيم تصلين اليها.
572,,@sa_vadorr خافي من الله ارحمي اهلك اللي نزلتي روسهم بين الرجال وابوك بقبره خافي من الله وارجعي لحضن امك امك معروفه بطيبتها واهلك بدلالهم وسفرياتهم ومناصبهم ليش تفترين عليهم خافي من الله ارحميهم بين الشعوب والقبايل وارجعي شقت عليك امك وحملت فيك وخاتمتك تهربين اذكري الله
573,,@sa_vadorr @Nourah_QAUK وصديقتك الرخيصه نوف المعاضيد اللي حرضتك على رجعه اول من يستغل جسدك ويبيعك هي تذكري هالكلام ، انك بتكونين اول شخص يندفل عليه ومهان ، 👌.
574,,"@sa_vadorr حجيه عواشه : نحب نقول دموعك كانت هابطه على شي هابط ماتاثر فينا ابدا ويدل انك رخيصه ودموعك طاحت على شي رخيص ، عقلك الباطني داخله شوز "" مافكرتي في أمك "" اهاه لا فكرتي كيف تسرحين شعرك بدون حجاب ، تفكير منحط لدرجه كان خانقكك الحجاب لو ندري انك رخيصه بهذا شكل بعناك ب اقل ثمن 😒💦."
575,,@sa_vadorr Ikr
576,,@sa_vadorr @hissabr نفس قصتك
577,,@sa_vadorr @baba88_5 حسستني عايشه معاج في البيت وتعرف شيصير معاج !
578,,@sa_vadorr خلج في نفسج ومحد اشتكالج 🙂محد طلب منج تمثلين القطريات وانتي طلعتي مالج شغل بغيرج واللي مب عاجبه يلحقج ونفتك من العاهات اللي طالعه
579,,@sa_vadorr https://t.co/TlLtAbe6XF
580,,@sa_vadorr كذابه من عينج وين تبين تسافرين بروحج يعني لما وحدة تسافر بروجها اشلون افهم انا #يخربيتكم تبون تصيعون صيعوو بس لا تحطون السبب في #قطر  و #العائلة انتي في قطر ماتخلين محل ما تروحييينة كذابه من عينج
581,,@sa_vadorr يختي البسي ثيابك واطلعي تمشي وانتي ساكته
582,,@sa_vadorr كل صباح تستيقظ ٥٠% من شابات ونساء قطر يغسلن وجوههن واسنانهن يتوضأن ويصلين الفجر ويلبسن ثيابهن ويحتسين قهوتهن ويركبن سيارتهن ويتجهن الي اعمالهن او جامعاتهن من دون ذل. عزيزاي هذا الواقع الذي نعيشه اما الواقع الشاذ الذي تصفينه فهو من وحي خيالك الخصب. لاتسقطي شواذ الافعال على الكل
583,,@sa_vadorr فقط هذا!!؟؟  وأنتي بدون اهل و وطن ،، اي حياة هذي !!!
584,,@sa_vadorr مصدومة من اللي اقراه  ليش بس بالدول العربية المرأة ما لها حق الاختيار وين تروح و وين تعيش بدون موافقة الاهل او مدري شو شي غريب و محزن جدااااا كانك مجبورة تعيشي و تموتي بنفس المكان و الا تتسمي هاربة اتمنى ينتهي هالشي قريبا لانه عيب التدخل بحرية الاختيار لهالدرجة باسم الحماية 🤦🏻‍♀️
585,,RT @sa_vadorr: ابي عيالي في المستقبل ما يفكرون يهربون مني، الا يهربون لي.
586,,"@sa_vadorr ضروري تتعالجين قبل لاتتكلمين وتقررين على كيفج انج تكونين صوت حق البنات لان مشكلتج نفسيه وعائليه وانتي تعتبرين من ( الچايلد اپيوز) محد بياخذ على كلامج ولا راح تعيشين ""الحريه "" اللي متخيلتها على كيفج بدون ( علاج)  .. وبليز بليز لاتعممين بكل شي مشكلتج النفسيه حليها اول"
587,,"@sa_vadorr الله يستر عليك
والله حنا نتألم لما بنت خليجية
تطلع لجوء
ولما وصلت اليه حالتنا

وانا رايي نار الوطن ولا جنة الغربة
كيف الواحد يقدر يعيش بدون اهل
جيران اصدقاء"
588,,@sa_vadorr من يبي يعرس عليك وانت هجوله
589,,@sa_vadorr مصيرج خدامه في مطعم 😂 https://t.co/N1VroC1Xbg
590,,@sa_vadorr تعرفين ليش الأمير هاري و ميغان هاجروا كندا؟؟ و تركوا بريطانيا اللي كلكم سميتوها بلد الحرية. تدرين ان الملكة رفضت تعطي ولده لقب إمير لأن أمه سمرا؟ الجرائد البريطانية تقول هاري طلع لان متوقع يكون مصير زوجته نفس أمه اللي قتلوها لان صديقها عربي . و قولوا بريطانيا بلد حريات
591,,@sa_vadorr يا اخت عايشة اتمنى ان تستشعرين الألم والخجل الذي ألحقتيه باهلك وعائلتك والله ان طال بك الوقت ان تندمين ع هذا التصرف فلا يغرك كلام المطبلين والمنافقين
592,,@sa_vadorr اي قوانين اللي بتتعدل عشان هروبج طاح حظج حتى اليهال يقولون كذابه وين آثار الضرب والتعنيف تقصين على من يالناقصه عقلاً و ديناً
593,,@sa_vadorr @baba88_5 جايه مع هلچ بريطانيا هاي معنفه مدلعه 😂 تناقض ياربي
594,,@sa_vadorr اوك مبروك
